,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
195,XGLM,Ils,7.5,fr,Ils peuvent aussi être appelés en ligne. Il n'y a aucune inscription ou frais cachés. S'il vous plaît se référer à notre comparateur assurance emprunteur pour vous assurer que vous êtes bien assuré si vous ne l'avez pas fait déjà.,Neutral,1006,Formal,1,1307,2023-01-09T15:21:40.344763Z,2023-01-09T15:21:40.344798Z,8.551
196,XGLM,Ils,7.5,fr,"Ils avaient une belle vie, à part quelques coups de soleil et un peu de crampes. Mais ils ne se plaignaient pas de leur sort, au contraire, ils se moquaient un peu des autres gens, et étaient heureux d’être au chaud dans leur maison, où ils pouvaient compter sur le fermier, en échange du lait qu’il leur fournissait.",Neutral,1005,Formal,1,1306,2023-01-09T15:21:31.560238Z,2023-01-09T15:21:31.560279Z,11.566
197,XGLM,C'est,7.5,fr,"C'est le premier article que je poste sur ce blog et cela fait plaisir de partager avec vous mon expérience dans l'éducation des enfants, à travers des récits de voyages, photos, astuces, bons plans.. Vous y retrouverez également des recettes de cuisine simples et rapides.. Bonne visite!",Neutral,1004,Formal,1,1305,2023-01-09T15:21:19.756333Z,2023-01-09T15:21:19.756371Z,15.028
198,XGLM,C'est,7.5,fr,C'est une belle ville où j'ai eu l'occasion de faire plusieurs fois du bénévolat. J'adore cette ville et j'ai fait beaucoup de belles rencontres. Je souhaite que d'autres jeunes viennent découvrir et participer à cet événement!,Neutral,1003,Formal,1,1304,2023-01-09T15:21:04.296639Z,2023-01-09T15:21:04.296677Z,9.836
199,XGLM,C'est,7.5,fr,"C'est la même chose pour ma fille de 6 ans qui vient d'aller une semaine à l'école avec une camarade qui est une petite fille autiste. Elle est très fatiguée en fin de journée. Nous avons toujours l'intention d'emmener mon fils avec nous au cours de l'année prochaine, mais si nous ne pouvons pas faire ce voyage, nous ferons quelque chose de différent cet été.",Neutral,1002,Formal,1,1303,2023-01-09T15:20:54.224130Z,2023-01-09T15:20:54.224167Z,11.737
200,XGLM,C'est,7.5,fr,"C'est aussi dans la tête que l'on s'enflamme, que l'on se déglingue, que l'on se fait du mal.",Neutral,1001,Informal,1,1302,2023-01-09T15:20:42.258319Z,2023-01-09T15:20:42.258447Z,7.708
201,XGLM,C'est,7.5,fr,"C'est en écoutant tous les conseils de ma mère (qui est ma meilleure amie), que j'ai décidé de faire cette recette. Je vous assure que ça a été le coup de foudre. J'ai tout de suite succombé à la viande de poulet, la sauce est magnifique et la viande moelleuse et fondante. Je pense que l'on peut servir cette recette avec n'importe quelle viande mais personnellement j'en ai fait avec une petite magret. La seule chose qui change c'est qu'il faut cuire la viande plus longtemps. Je vous la déconseille fortement si vous avez une petite faim car vous ne pourrez pas vous arrêter de manger.",Neutral,1000,Formal,1,1301,2023-01-09T15:20:27.241415Z,2023-01-09T15:20:31.088299Z,20.593
202,XGLM,C'est,7.5,fr,C'est quoi les éoliennes? _ Réseau Action Climat - Site de Réseau-ActionClimat! - Toute l'actualité de l'écologie,Neutral,999,Incohesive,1,1300,2023-01-09T15:20:08.438359Z,2023-01-09T15:20:08.438448Z,13.371
203,XGLM,C'est,7.5,fr,"C'est un lieu de rencontre pour discuter en privé avec un membre de votre site de tchatche tÃ©lÃ©phonique. Le tchat Ã©tait totalement gratuit, mais il y a quelques annÃ©es il a Ã©tÃ© crÃ©Ã© un premium.",Neutral,998,Incohesive,1,1299,2023-01-09T15:19:54.841137Z,2023-01-09T15:19:54.841179Z,1.431
204,XGLM,C'est,7.5,fr,"C'est vraiment dommage que certains s'en prenne aux femmes, c'est un fait, mais pas de façon aussi directe et agressive. En tout cas, je vous suis et je trouve ça très bien que tu te prenne la tête avec cette histoire! C'est bien de le faire savoir, même si parfois ça peut être dur à faire pour certains.",Neutral,997,Informal,1,1298,2023-01-09T15:19:53.164595Z,2023-01-09T15:19:53.164633Z,8.03
205,XGLM,C'est,7.5,fr,C'est un projet que j'ai commencé pour la première fois en 2010 et qui me tient particulièrement à coeur. Il fait partie de ceux qui m’ont donné envie d'écrire des articles un peu plus réguliers.,Neutral,996,Formal,1,1297,2023-01-09T15:19:44.904943Z,2023-01-09T15:19:44.904992Z,4.444
206,XGLM,C'est,7.5,fr,"C'est pourquoi nous avons développé ce module de formation. Vous pourrez ainsi mettre sur pied une nouvelle équipe de vente pour votre entreprise. Grâce à la formation, vous aurez des outils pour développer et recruter votre équipe, et pour vous assurer que tous s'occupent correctement de votre clientèle.",Neutral,995,Formal,1,1296,2023-01-09T15:19:40.230213Z,2023-01-09T15:19:40.230249Z,25.194
207,XGLM,Deux,2.9,fr,"Deuxièmement, l'effet des politiques d'austérité sur les populations fragiles. À chaque fois que les politiques de l'austérité ont été appliquées aux populations fragiles, les effets de la crise ont été ressentis à travers les classes laborieuses et les classes populaires. Les politiques d'austérité ont aggravé les inégalités sociales et les inégalités sociales sont les principales causes de la crise actuelle.",Neutral,994,Formal,1,1295,2023-01-09T15:19:14.809123Z,2023-01-09T15:19:14.809163Z,5.86
208,XGLM,Deux,2.9,fr,"Deuxièmement, il me semble que, dans vos réponses, vous faites allusion à la « réforme du bac ». Je me demande si vous avez la même idée de « réforme » que les « écologistes ». Il y a un an, quand j’étais à l’université, j’ai rencontré une personne très connue, qu’elle ne citerait pas ici. Elle a eu l’idée de créer une université à l’extérieur de Paris et de créer pour cela un « partenariat » avec une université parisienne. Elle a dû accepter un certain nombre de restrictions, notamment concernant le droit d’enseigner, à l’instar de toutes les grandes universités.",Neutral,993,Formal,1,1294,2023-01-09T15:19:08.702995Z,2023-01-09T15:19:08.703031Z,52.701
209,XGLM,Deux,2.9,fr,"Deuxième temps de la fête de la Musique, dans le cadre du festival de la Baie des Anges, le festival interculturel de La Roche-sur-Yon. Le samedi 2 août à 21h00, le CSO (Métier d’Artistes) de l’Ecole de Musique de La Roche-sur-Yon propose un concert exceptionnel, sous l’œil de Pierre Benoit, professeur honoraire d’orgue à l’Académie de musique de Paris.",Neutral,992,Formal,1,1293,2023-01-09T15:18:15.764883Z,2023-01-09T15:18:15.764918Z,6.355
210,XGLM,Deux,2.9,fr,"Deuxièmement, l’augmentation des cas de malnutrition, qui en fait un des problèmes de santé majeurs de la société, a rendu nécessaire la création de centres de formation spécialisés dans le domaine de la nutrition sur l’ensemble du territoire.",Neutral,991,Formal,1,1292,2023-01-09T15:18:09.056328Z,2023-01-09T15:18:09.056367Z,10.407
211,XGLM,Deux,2.9,fr,"Deux frères de la ville, Pierre et Joseph, se sont battus contre l’armée de Carthage et l’ont perdue en 479 av. JC ; c’était en mémoire du combat de leurs pères. Ils se sont fixés à la ville de Carthage. En même temps, le peuple juif qui vivait dans la région a commencé à s’y installer.",Neutral,990,Formal,1,1291,2023-01-09T15:17:58.410936Z,2023-01-09T15:17:58.410992Z,6.597
212,XGLM,Deux,2.9,fr,"Deuxième étape, la mise en place d’un système de surveillance du réseau. Il s’appuie sur la technique du « scanner de réseau ». La « police » énumère les « points noirs », qui sont des situations de défaillances, des anomalies, des perturbations d’activité. Le « scanner » permet de détecter les anomalies :",Neutral,989,Formal,1,1290,2023-01-09T15:17:51.573491Z,2023-01-09T15:17:51.573526Z,2.843
213,XGLM,Deux,2.9,fr,"Deuxièmement, la question de l’orientation de la politique est importante. Il faut savoir où l’on veut aller. Il ne faut pas jouer sur des pistes sans avenir. Il faut savoir qui est le chef et où l’on veut aller. Nous avons le sentiment que le Conseil se porte bien en ce moment. Cela est dû à l’équilibre entre le pouvoir exécutif et le pouvoir législatif.",Neutral,988,Formal,1,1289,2023-01-09T15:17:48.505390Z,2023-01-09T15:17:48.505429Z,3.768
214,XGLM,Deux,2.9,fr,"Deuxièmement, je suis déçue de ce que j’ai lu sur le site : « Le site est entièrement gratuit et n’utilise aucun système d’affiliation. »",Neutral,987,Formal,1,1288,2023-01-09T15:17:44.489767Z,2023-01-09T15:17:44.489806Z,20.466
215,XGLM,Deux,2.9,fr,"Deuxièmement, il y a des problèmes de temps entre un passage et l'autre: le train est arrêté à plus de deux heures, le passage de la nuit est beaucoup plus long que celui du jour. Et les retards et les pertes de temps sont dus à des facteurs tels que le vent, les tempêtes de neige, etc., qui ne peuvent pas être évités.",Neutral,986,Informal,1,1287,2023-01-09T15:17:23.663855Z,2023-01-09T15:17:23.663913Z,7.386
216,XGLM,Deux,2.9,fr,"Deuxièmement, il s’agit d’une étude menée dans une communauté où la pauvreté est en augmentation constante et où les effets de la migration sont bien visibles.",Neutral,985,Formal,1,1286,2023-01-09T15:17:16.017061Z,2023-01-09T15:17:16.017103Z,9.597
217,XGLM,Ce,2.9,fr,"Ce qui compte, c'est le combat. Le combat pour la dignité, pour la vie et pour le respect de la liberté et des droits de l'homme.",Neutral,984,Formal,1,1285,2023-01-09T15:17:05.745385Z,2023-01-09T15:17:05.745423Z,3.962
218,XGLM,Ce,2.9,fr,"Ce sont des points faibles du groupe, et ils ne seront pas épargnés par les attaques du champion en titre. Leur capacité à gagner des matchs, même dans les situations les plus défavorables, doit être exploitée de manière optimale.",Neutral,983,Formal,1,1284,2023-01-09T15:17:01.543186Z,2023-01-09T15:17:01.543222Z,4.378
219,XGLM,Ce,2.9,fr,"Ce qui est normal, c'est que ce soit une voiture d'occasion. Un petit choc et c'est bon, c'est que c'est un véhicule qui a déjà tourné.",Neutral,982,Informal,1,1283,2023-01-09T15:16:56.928684Z,2023-01-09T15:16:56.928728Z,6.074
220,XGLM,Ce,2.9,fr,"Ce que nous voulons, pour la période en cours, est la mise en place d’une politique ambitieuse pour le développement durable, qui soit inclusive », a poursuivi le ministre.",Neutral,981,Formal,1,1282,2023-01-09T15:16:50.613442Z,2023-01-09T15:16:50.613480Z,31.869
221,XGLM,Ce,2.9,fr,Ce qui m'intéresse particulièrement dans ce film c'est la manière dont on vit et l'idée de renouer le dialogue avec soi même et avec les autres.,Neutral,980,Formal,1,1281,2023-01-09T15:16:18.512486Z,2023-01-09T15:16:18.512523Z,5.424
222,XGLM,Ce,2.9,fr,"Ce site internet utilise des cookies pour améliorer votre expérience lorsque vous naviguez sur le site. En continuant à naviguer sur ce site, vous acceptez de recevoir des cookies conformément à notre Politique d'utilisation des cookies.",Neutral,979,Formal,1,1280,2023-01-09T15:16:12.855631Z,2023-01-09T15:16:12.855668Z,2.77
223,XGLM,Ce,2.9,fr,"Ce site utilise des cookies. En continuant à utiliser ce site, vous acceptez l'utilisation des cookies. Plus d'informations. J'accepte.",Neutral,978,Formal,1,1279,2023-01-09T15:16:09.869579Z,2023-01-09T15:16:09.869644Z,1.879
224,XGLM,Ce,2.9,fr,"Ce site utilise des cookies. En poursuivant votre navigation sur notre site, vous acceptez l'utilisation de cookies nécessaires au bon fonctionnement de celui-ci. Accepter En savoir plus",Neutral,977,Formal,1,1278,2023-01-09T15:16:07.766371Z,2023-01-09T15:16:07.766408Z,3.045
225,XGLM,Ce,2.9,fr,"Ce site utilise des cookies. En continuant à utiliser ce site, vous acceptez l'utilisation des cookies. Consultez notre Politique de confidentialité pour en savoir plus.",Neutral,976,Formal,1,1277,2023-01-09T15:16:04.485724Z,2023-01-09T15:16:04.485769Z,4.672
226,XGLM,Ce,2.9,fr,"Ce site utilise des cookies. En continuant à utiliser ce site, vous acceptez l'utilisation des cookies. En savoir plus. OK, Gérer les cookies",Neutral,975,Formal,1,1276,2023-01-09T15:15:59.579973Z,2023-01-09T15:15:59.580104Z,3.813
227,XGLM,Ça,2.9,fr,Ça c'est pour dire. Ils auraient sans aucun doute pu faire venir le mec en suisse mais ils ont préféré le faire venir en Algérie.,Neutral,974,Informal,1,1275,2023-01-09T15:15:55.529383Z,2023-01-09T15:15:55.529421Z,4.894
228,XGLM,Ça,2.9,fr,Ça vous intéresse aussi : Comment faire la différence entre une pierre précieuse et une... Avez-vous trouvé cet article intéressant? Merci de le partager!,Neutral,973,Informal,1,1274,2023-01-09T15:15:50.392016Z,2023-01-09T15:15:50.392053Z,27.655
229,XGLM,Ça,2.9,fr,"Çayır ve Kırıkkale’de yaşayan vatandaşların doğalgazdan yararlanması için ilk adım atan Çayır Belediye Başkanı Mustafa Kara’ya, Çayır Belediyesi Meclis Üyeleri Dr. Ramazan Şahin, Dr. Fatih Kahraman ile bazı daire müdürleri de eşlik etti.",Neutral,972,Incohesive,1,1273,2023-01-09T15:15:22.493447Z,2023-01-09T15:15:22.493482Z,1.005
230,XGLM,Ça,2.9,fr,"Ça va pas, la France! (Episode 7)-Les syndicats contre le statut de ce qui n'est pas leurs membres - Vidéo",Neutral,971,Incohesive,1,1272,2023-01-09T15:15:21.262599Z,2023-01-09T15:15:21.262637Z,2.986
231,XGLM,Ça,2.9,fr,"Ça y est, la première tentative de mise en ligne de mes photos, est enfin terminée à la suite de quelques problèmes de connexion au serveur. Mais comme je veux que vous puissiez voir rapidement mon travail, je ne vous en dirai pas plus.",Neutral,970,Formal,1,1271,2023-01-09T15:15:18.039753Z,2023-01-09T15:15:18.039801Z,10.554
232,XGLM,Ça,2.9,fr,"Ça parait plus, pour les autres, que ça ne l'est pas. Nous ne sommes pas des épouvantails pour les gens, mais pour les autres.",Neutral,969,Incohesive,1,1270,2023-01-09T15:15:07.258871Z,2023-01-09T15:15:07.258913Z,5.293
233,XGLM,Ça,2.9,fr,"Ça y est, comme promis, nous avons commencé le rangement de la salle. Dès le mois de janvier, les parents vont pouvoir venir récupérer les vêtements à leurs enfants, et les enfants partiront avec plein de petites affaires.",Neutral,968,Informal,1,1269,2023-01-09T15:14:51.239786Z,2023-01-09T15:15:00.791083Z,13.693
234,XGLM,Ça,2.9,fr,"Çatlak, çatlak, çatlak.. Ne bu çatlak?! Hemen harekete geçip temizlemeye başlıyoruz... Peki ya siz?",Neutral,967,Incohesive,1,1268,2023-01-09T15:14:44.101528Z,2023-01-09T15:14:44.101565Z,1.369
235,XGLM,Ça,2.9,fr,"Ça y est, nous sommes arrivés à la fin de cette semaine d'examens, et mon mari est rentré chez lui ce soir. Ma fille est allée à la garderie ce matin.",Neutral,966,Informal,1,1267,2023-01-09T15:14:42.497639Z,2023-01-09T15:14:42.497678Z,44.692
236,XGLM,Ça,2.9,fr,"Ça y est, l’affaire est bouclée, le rapport de la commission n’a été communiqué qu’à la demande du gouvernement et de la direction de l’enquête sur les conditions de détention de Rémi Fraisse, alors que c’est le procureur qui avait déposé le dossier.",Neutral,965,Formal,1,1266,2023-01-09T15:13:57.561383Z,2023-01-09T15:13:57.561419Z,7.917
237,XGLM,Est-ce que,2.9,fr,Est-ce que vous utilisez un appareil photo numérique?* Oui Non Veuillez renseigner votre appareil photo numérique. Taille maximale du fichier : 20Mo Déplacer la carte,Neutral,964,Incohesive,1,1265,2023-01-09T15:13:49.414072Z,2023-01-09T15:13:49.414111Z,7.102
238,XGLM,Est-ce que,2.9,fr,"Est-ce que ça ne vous rappelle pas des citations d'Alain Damasio : ""L'avenir n'est pas comme nous l'avons imaginé"", ""On ne peut sauver la planète, il faut transformer la société""?",Neutral,963,Formal,1,1264,2023-01-09T15:13:42.075824Z,2023-01-09T15:13:42.075862Z,9.007
239,XGLM,Est-ce que,2.9,fr,Est-ce que vous avez quelque chose à dire? Merci pour votre aide! X. Signaler Commenter la réponse de Ben. Signaler Commenter la réponse de Ben.,Neutral,962,Incohesive,1,1263,2023-01-09T15:13:32.824927Z,2023-01-09T15:13:32.824974Z,8.888
240,XGLM,Est-ce que,2.9,fr,"Est-ce que tu ne voudrais pas m’aider? ». La dame a l’air de réfléchir un instant, ensuite elle hoche la tête en souriant et finit par dire : « Si je te dis que je t’aiderai, je risquerais de t’inquiéter. ». Tu sais, la femme est un peu inquiète.",Neutral,961,Informal,1,1262,2023-01-09T15:13:23.697897Z,2023-01-09T15:13:23.697970Z,6.91
241,XGLM,Est-ce que,2.9,fr,"Est-ce que je peux accéder à la politique de confidentialité dans ce site? : Oui, la politique de confidentialité est accessible en bas de chaque page. Cela vous donne l’accès à une description plus détaillée de la politique de confidentialité.",Neutral,960,Informal,1,1261,2023-01-09T15:13:16.554190Z,2023-01-09T15:13:16.554227Z,7.477
242,XGLM,Est-ce que,2.9,fr,"Est-ce que c'est vraiment un problème de s'éloigner de ses amis? La plupart des joueurs semblent penser que oui, mais il faut être vigilant. Une raison pour laquelle il est recommandé que vous soyez un ami sur Facebook est que vous avez accès à toutes les mises à jour qu'ils font, et qui peut faire une grande différence entre un joueur et une personne qui joue.",Neutral,959,Formal,1,1260,2023-01-09T15:13:08.843449Z,2023-01-09T15:13:08.843486Z,21.75
243,XGLM,Est-ce que,2.9,fr,"Est-ce que vous aimez les jeux de rôles? Je vous en supplie, je me demande vraiment comment j'ai pu l'oublier... C'est une sorte de jeu de cartes ou de dominos...",Neutral,958,Informal,1,1259,2023-01-09T15:12:46.864011Z,2023-01-09T15:12:46.864048Z,2.68
244,XGLM,Est-ce que,2.9,fr,"Est-ce que les photos de la page sont vraies? On m'en a parlé et j'aimerai bien y goûter! Mais l'on ne peut pas vraiment juger les photos de l'article, quand on ne les a pas!",Neutral,957,Informal,1,1258,2023-01-09T15:12:43.955478Z,2023-01-09T15:12:43.955516Z,15.436
245,XGLM,Est-ce que,2.9,fr,"Est-ce que tout est encore possible? Où sont les ténèbres? Ou le soleil? Où la lumière? Je te demande, ô Mère, de me dire quel est cet endroit, et comment il se manifeste. Je voudrais que tu me racontes cela en détail, avec le plus de détails possibles, comme si tu m’entendais. Je le prierai toujours (et je ne le lâcherai jamais) de me dire tout ce que tu veux que je sache. Je dois comprendre, écouter, puis je dois le méditer, le méditer et le méditer...",Neutral,956,Formal,1,1257,2023-01-09T15:12:28.291199Z,2023-01-09T15:12:28.291240Z,15.161
246,XGLM,Est-ce que,2.9,fr,"Est-ce que le mot « éducation » est un mot qui correspond à vos critères? Je n’ai pas encore compris comment vous faisiez les choix des matières à enseigner, ou à enseigner dans une discipline donnée.",Neutral,955,Formal,1,1256,2023-01-09T15:12:12.895762Z,2023-01-09T15:12:12.895799Z,5.752
247,XGLM,ce,2.9,fr,"ce que tu en penses ;). j'aime bien le style, j'aime bien les couleurs, j'ai pas mal de chose aimé. c'est l'auteur qui a pris mes envies et les a changées, c'est un peu ça!",Neutral,954,Informal,1,1255,2023-01-09T15:12:06.918663Z,2023-01-09T15:12:06.918708Z,1.205
248,XGLM,ce,2.9,fr,"ce que je ne sais pas, je peux pas l'assumer. Je m'en fous, ce sont des gens qui sont morts pour moi, pour l'argent et le pouvoir et pour ce que j'ai fait.",Neutral,953,Informal,1,1254,2023-01-09T15:12:05.473180Z,2023-01-09T15:12:05.473219Z,346.725
249,XGLM,ce,2.9,fr,cedar shingle roofing sheets home depot home depot roof tiles home depot roof tiles price apex roofing shingle roof home depot.,Neutral,952,Incohesive,1,1253,2023-01-09T15:06:18.522949Z,2023-01-09T15:06:18.522987Z,2.335
250,XGLM,ce,2.9,fr,ce site sans aucune publicité. Merci de bien vouloir vous abonner pour pouvoir profiter d'un contenu exclusif et de continuer à en voir plus! 😉,Neutral,951,Informal,1,1252,2023-01-09T15:06:15.942343Z,2023-01-09T15:06:15.942382Z,2.815
251,XGLM,ce,2.9,fr,"ceo americas, Inc. of the United States, is a world-class supplier and marketer of customized and innovative, quality protective products and services to the aerospace industry.",Neutral,950,Incohesive,1,1251,2023-01-09T15:06:12.899816Z,2023-01-09T15:06:12.899852Z,3.195
252,XGLM,ce,2.9,fr,ce que tu n'as pas dit - A-t-elle un nom? - Oui... - Elle a un père... - Elle a un nom... Elle était... - Et ton père? - Son père s'appelle Jean.,Neutral,949,Informal,1,1250,2023-01-09T15:06:09.471445Z,2023-01-09T15:06:09.471492Z,7.142
253,XGLM,ce,2.9,fr,"ce sont les gens qui en ont marre de cette équipe qui me font penser à un ramassis de cons.. les mêmes qui sont pour la victoire en coupe d'europe, sur le banc, en ligue des champions..",Neutral,948,Informal,1,1249,2023-01-09T15:05:56.762600Z,2023-01-09T15:06:00.790494Z,11.362
254,XGLM,ce,2.9,fr,ce que l'on ressent dans le ventre des femmes avec le. Le traitement de l'obésité à Minsk et les prix. - Le poids des femmes de pour la réhabilitation de l'intestin. Le plus souvent la graisse abdominale est accompagnée d'autres problèmes comme l'obésité ou le diabète.,Neutral,947,Incohesive,1,1248,2023-01-09T15:05:47.279198Z,2023-01-09T15:05:47.279235Z,6.062
255,XGLM,ce,2.9,fr,"ce sont des photos prises à côté de chez moi, un petit coin de paradis en bordure de la mer. J'ai eu l'occasion de faire du kitesurf une fois, mais c'était l'an dernier. Ce jour là, ma pote et moi avions fait ce fameux ""kite-tour"" où on enchainait des vagues et on partait en croisière sur le bateau. J'avais pris plein de photos et j'avais même fait un petit reportage avec les vidéos que je mets en ligne. Donc je ne vous en dis pas plus.",Neutral,946,Informal,1,1247,2023-01-09T15:05:40.975038Z,2023-01-09T15:05:40.975075Z,11.381
256,XGLM,ce,2.9,fr,"ce n'est pas si facile à expliquer, et je n'ai pas trouvé d'intérêt à le faire. En fait, c'est un peu comme ""La légende de zébulon et de galandrine"" ou ""les contes et légendes de Provence"" où la narratrice et son frère ont appris à raconter des fables et à les interpréter au sens littéral.",Neutral,945,Formal,1,1246,2023-01-09T15:05:29.342249Z,2023-01-09T15:05:29.342289Z,6.716
257,XGLM,elle,2.9,fr,elle aussi a fait une séance à l'école de maquillage il y a quelques années et a été ravie car c'était le debut du maquillage de la soirée et elle a adoré.,Neutral,944,Formal,1,1245,2023-01-09T15:05:22.392466Z,2023-01-09T15:05:22.392531Z,2.686
258,XGLM,elle,2.9,fr,"elle était au cœur de la salle à manger. Elle était la fille de la reine, une femme au visage enserré dans un voile blanc. Ses cheveux étaient enserrés dans un chapeau de paille sur lequel son visage n'était pas visible. Elle était maîtrisée par un seigneur de son âge mais elle n'était pas si vieille que ça.",Neutral,943,Formal,1,1244,2023-01-09T15:05:19.475290Z,2023-01-09T15:05:19.475333Z,9.063
259,XGLM,elle,2.9,fr,"elle a aimé le jeu, merci pour le partage. :-)) bisous et bonne soirée. ♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥",Neutral,942,Informal,1,1243,2023-01-09T15:05:10.186218Z,2023-01-09T15:05:10.186272Z,2.173
260,XGLM,elle,2.9,fr,"elle a aussi un problème à voir son mari. Elle est folle amoureuse de lui, mais il n'est pas son mari, il n'est qu'un ami, elle a peur qu'il ne part et ne la laisse pas, elle a peur d'en perdre la trace, et elle a peur de vivre dans cet abandon, dans cette solitude totale.",Neutral,941,Formal,1,1242,2023-01-09T15:05:07.775566Z,2023-01-09T15:05:07.775605Z,16.451
261,XGLM,elle,2.9,fr,"elle a une superbe maison, une belle vue, une belle piscine et il y a beaucoup d'activités pour les enfants. Les vacances ont été très agréables. Je recommande fortement cette maison.",Neutral,940,Formal,1,1241,2023-01-09T15:04:51.085131Z,2023-01-09T15:04:51.085178Z,3.426
262,XGLM,elle,2.9,fr,"elle aussi. Il se rendit compte de la présence d'une petite fille, dont le visage n'était visible qu'à travers le voile, et",Neutral,939,Formal,1,1240,2023-01-09T15:04:47.424234Z,2023-01-09T15:04:47.424270Z,4.263
263,XGLM,elle,2.9,fr,"elle, sans dire un mot, comme s’il savait qu’elle était là. Après un long silence, il la souleva de sa chaise et s’installa sur le canapé. La jeune femme se retourna pour lui donner son bras et lui caresser le dos.",Neutral,938,Formal,1,1239,2023-01-09T15:04:42.927540Z,2023-01-09T15:04:42.927577Z,15.847
264,XGLM,elle,2.9,fr,"elle est aussi le fruit d’une profonde quête existentielle. On peut même parler d’une quête intérieure, car le « sujet » de l’œuvre n’est autre que l’auteur lui-même.",Neutral,937,Formal,1,1238,2023-01-09T15:04:26.843774Z,2023-01-09T15:04:26.843852Z,2.982
265,XGLM,elle,2.9,fr,"elle n’a rien dit sur l’éveil? ». Et l’éveil n’est pas seulement un évènement physique et intellectuel (et donc aussi une mise au monde), mais aussi une mise au monde spirituelle :",Neutral,936,Formal,1,1237,2023-01-09T15:04:23.629613Z,2023-01-09T15:04:23.629653Z,13.072
266,XGLM,elle,2.9,fr,"elle fait du bien aux yeux, et le matin pour ma part, je me maquille, avec la fameuse teinte #21, ( c’est une teinte qui me va bien, et un beau soleil, et j’ai un teint rosé, je suis contente )",Neutral,935,Informal,1,1236,2023-01-09T15:04:10.314529Z,2023-01-09T15:04:10.314598Z,5.725
267,XGLM,Il,2.9,fr,"Illegal Immigrants Must Be Held Accountable For The Deaths Of Children (And Their Parents) In The United States, Including The Death Of The Elderly, And The Incidence Of Homicide. The U.S. Government Must Prosecute Them.",Neutral,934,Incohesive,1,1235,2023-01-09T15:04:04.355500Z,2023-01-09T15:04:04.355538Z,2.346
268,XGLM,Il,2.9,fr,"Il y a un an, nous avons rencontré les équipes de la marque et leur avons fait découvrir leur travail. Les deux mois d'atelier en... Lire la suite",Neutral,933,Formal,1,1234,2023-01-09T15:04:01.778968Z,2023-01-09T15:04:01.779007Z,7.533
269,XGLM,Il,2.9,fr,"Il primo giocatore che viene ucciso dal nostro eroe è un giovane ignoto e da un certo punto è un avversario devastanti. Dopo il primo incontro, puoi utilizzare la modalità storia per vedere l'inizio dell'avventura. Prima di iniziare, però, ti consigliamo di leggere le condizioni in gioco e poi di iniziare la partita; questo ti permetterà di avere tutte le informazioni necessarie per affrontare l'inizio della battaglia durante la battaglia aerea.",Neutral,932,Incohesive,1,1233,2023-01-09T15:03:54.024927Z,2023-01-09T15:03:54.024970Z,1.055
270,XGLM,Il,2.9,fr,"Il nostro sito non utilizza cookie di profilazione. Sono invece presenti cookie di terze parti legati alla presenza dei “social plugin”. Se vuoi saperne di più sull’utilizzo dei cookie nel sito e leggere come disabilitarne l’uso, leggi la nostra informativa estesa sull’uso dei cookie.",Neutral,931,Incohesive,1,1232,2023-01-09T15:03:52.731531Z,2023-01-09T15:03:52.731570Z,1.077
271,XGLM,Il,2.9,fr,Il nostro team è composto da professionisti del settore che lavorano con passione e che hanno una grande esperienza all'interno di studi di progettazione. La nostra società ha svolto attività di progettazione e direzione lavori per importanti clienti.,Neutral,930,Incohesive,1,1231,2023-01-09T15:03:51.307706Z,2023-01-09T15:03:51.307746Z,2.325
272,XGLM,Il,2.9,fr,"Il faut savoir aussi comment faire pour créer le bon réseau pour une bonne diffusion des données numériques, et encore plus pour la transmission d'informations. Les réseaux informatiques sont des infrastructures de communication qui facilitent la mise à disposition de données.",Neutral,929,Formal,1,1230,2023-01-09T15:03:48.736092Z,2023-01-09T15:03:48.736135Z,11.169
273,XGLM,Il,2.9,fr,"Il y a un problème avec cette annonce? Aidez-nous à le mettre en avant.Afficher plus de traductions françaisesAuteur de niveau 12 avis4 avis sur les hôtels3 votes utiles“A stay of a lifetime”Avis publié: 26 août 2016 Avis traduit automatiquement depuis l'anglais Plus d'infos Pour vous aider à obtenir le plus de conseils possible, cet avis a été traduit automatiquement en français. Il se peut qu'il contienne quelques imprécisions par rapport à l'original. Nous espérons néanmoins que cela vous aidera dans vos recherches. Afficher la traduction automatiqueOui Non Comment avez-vous trouvé cette traduction?Merci pour votre suggestion. Nous allons étudier votre modification.",Neutral,928,Incohesive,1,1229,2023-01-09T15:03:37.335247Z,2023-01-09T15:03:37.335282Z,6.876
